frame;hr
39764;92
39779;92
39794;92
39809;92
39824;91
39839;91
39854;91
39869;91
39884;90
39899;90
39914;90
39929;90
39944;90
39959;90
39974;90
39989;90
40004;90
40019;90
40034;90
40049;91
40064;91
40079;90
40094;90
40109;90
40124;90
40139;90
40154;90
40169;90
40184;90
40199;90
40214;90
40229;90
40244;90
40259;90
40274;90
40289;90
40304;90
40319;89
40334;89
40349;89
40364;89
40379;89
40394;89
40409;89
40424;89
40439;89
40454;89
40469;89
40484;90
40499;90
40514;91
40529;91
40544;92
40559;92
40574;93
40589;93
40604;93
40619;93
40634;93
40649;93
40664;93
40679;93
40694;94
40709;94
40724;94
40739;94
40754;94
40769;94
40784;94
40799;94
40814;94
40829;94
40844;94
40859;94
40874;94
40889;94
40904;92
40919;92
40934;90
40949;90
40964;87
40979;87
40994;86
41009;86
41024;85
41039;85
41054;84
41069;84
41084;84
41099;84
41114;84
41129;84
41144;84
41159;84
41174;84
41189;85
41204;85
41219;85
41234;86
41249;86
41264;86
41279;86
41294;87
41309;87
41324;87
41339;87
41354;87
41369;87
41384;87
41399;87
41414;87
41429;88
41444;89
41459;89
41474;89
41489;91
41504;91
41519;91
41534;91
41549;91
41564;90
41579;90
41594;90
41609;90
41624;90
41639;90
41654;90
41669;90
41684;90
41699;90
41714;90
41729;90
41744;92
41759;92
41774;92
41789;92
41804;93
41819;93
41834;93
41849;93
41864;93
41879;92
41894;92
41909;91
41924;91
41939;91
41954;90
41969;90
41984;90
41999;90
42014;90
42029;90
42044;90
42059;90
42074;91
42089;91
42104;91
42119;91
42134;91
42149;91
42164;91
42179;91
42194;91
42209;91
42224;91
42239;92
42254;92
42269;93
42284;93
42299;93
42314;93
42329;93
42344;93
42359;93
42374;93
42389;93
42404;93
42419;93
42434;93
42449;93
42464;92
42479;92
42494;91
42509;91
42524;91
42539;91
42554;91
42569;90
42584;90
42599;90
42614;90
42629;90
42644;90
42659;90
42674;90
42689;90
42704;90
42719;90
42734;90
42749;90
42764;89
42779;89
42794;88
42809;88
42824;88
42839;88
42854;88
42869;88
42884;87
42899;87
42914;87
42929;87
42944;87
42959;88
42974;88
42989;88
43004;89
43019;89
43034;89
43049;89
43064;90
43079;90
43094;90
43109;90
43124;91
43139;91
43154;92
43169;92
43184;92
43199;92
43214;92
43229;92
43244;92
43259;92
43274;92
43289;92
43304;92
43319;92
43334;92
43349;92
43364;92
43379;92
43394;92
43409;92
43424;92
43439;92
43454;92
43469;92
43484;92
43499;92
43514;92
43529;92
43544;91
43559;91
43574;91
43589;91
43604;91
43619;91
43634;91
43649;90
43664;90
43679;90
43694;90
43709;90
43724;92
43739;92
43754;92
43769;92
43784;94
43799;94
43814;94
43829;94
43844;95
43859;95
43874;94
43889;94
43904;93
43919;93
43934;93
43949;93
43964;92
43979;92
43994;92
44009;92
44024;92
44039;92
44054;92
44069;92
44084;92
44099;92
44114;91
44129;91
44144;90
44159;90
44174;90
44189;90
44204;89
44219;89
44234;89
44249;89
44264;89
44279;89
44294;89
44309;89
44324;89
44339;89
44354;89
44369;89
44384;89
44399;89
44414;89
44429;89
44444;88
44459;88
44474;87
44489;87
44504;87
44519;87
44534;88
44549;88
44564;88
44579;88
44594;88
44609;88
44624;88
44639;88
44654;90
44669;90
44684;90
44699;90
44714;90
44729;91
44744;91
44759;91
44774;91
44789;92
44804;92
44819;92
44834;92
44849;92
