frame;hr
33689;93
33704;93
33719;93
33734;92
33749;91
33764;91
33779;92
33794;92
33809;93
33824;93
33839;93
33854;93
33869;93
33884;93
33899;93
33914;90
33929;90
33944;88
33959;88
33974;87
33989;87
34004;84
34019;84
34034;84
34049;84
34064;84
34079;84
34094;84
34109;84
34124;84
34139;85
34154;85
34169;85
34184;85
34199;87
34214;87
34229;87
34244;87
34259;87
34274;88
34289;88
34304;89
34319;89
34334;90
34349;90
34364;90
34379;90
34394;90
34409;90
34424;90
34439;90
34454;90
34469;90
34484;90
34499;90
34514;90
34529;91
34544;91
34559;92
34574;92
34589;92
34604;93
34619;93
34634;93
34649;93
34664;92
34679;92
34694;91
34709;91
34724;91
34739;91
34754;91
34769;91
34784;91
34799;91
34814;92
34829;92
34844;92
34859;92
34874;93
34889;93
34904;93
34919;94
34934;94
34949;94
34964;94
34979;94
34994;93
35009;93
35024;92
35039;92
35054;91
35069;91
35084;90
35099;90
35114;90
35129;90
35144;91
35159;91
35174;92
35189;94
35204;94
35219;94
35234;94
35249;95
35264;95
35279;96
35294;96
35309;96
35324;94
35339;94
35354;93
35369;93
35384;93
35399;93
35414;93
35429;93
35444;92
35459;92
35474;92
35489;92
35504;91
35519;91
35534;91
35549;91
35564;91
35579;92
35594;92
35609;92
35624;92
35639;92
35654;92
35669;92
35684;92
35699;92
35714;91
35729;91
35744;91
35759;91
35774;91
35789;91
35804;91
35819;91
35834;91
35849;91
35864;91
35879;91
35894;91
35909;92
35924;92
35939;93
35954;93
35969;94
35984;94
35999;93
36014;93
36029;93
36044;93
36059;93
36074;90
36089;90
36104;89
36119;89
36134;88
36149;88
36164;88
36179;88
36194;89
36209;89
36224;90
36239;90
36254;90
36269;90
36284;90
36299;90
36314;90
36329;91
36344;91
36359;92
36374;92
36389;92
36404;92
36419;92
36434;93
36449;93
36464;93
36479;93
36494;93
36509;93
36524;91
36539;91
36554;91
36569;91
36584;91
36599;91
36614;90
36629;90
36644;90
36659;90
36674;90
36689;91
36704;91
36719;93
36734;93
36749;93
36764;94
36779;94
36794;95
36809;95
36824;95
36839;95
36854;94
36869;94
36884;94
36899;94
36914;92
36929;92
36944;89
36959;89
36974;88
36989;88
37004;88
37019;88
37034;88
37049;89
37064;89
37079;89
37094;89
37109;90
37124;91
37139;91
37154;91
37169;91
37184;91
37199;91
37214;90
37229;90
37244;88
37259;88
37274;88
37289;88
37304;88
37319;88
37334;88
37349;90
37364;90
37379;91
37394;91
37409;92
37424;92
37439;94
37454;94
37469;94
37484;95
37499;95
37514;96
37529;96
37544;96
37559;96
37574;94
37589;94
37604;91
37619;91
37634;90
37649;90
37664;88
37679;88
37694;88
37709;87
37724;87
37739;87
37754;87
37769;86
37784;86
37799;87
37814;87
37829;87
37844;87
37859;87
37874;88
37889;88
37904;89
37919;89
37934;89
37949;89
37964;89
37979;89
37994;90
38009;90
38024;89
38039;89
38054;88
38069;87
38084;87
38099;86
38114;86
38129;85
38144;85
38159;86
38174;86
38189;86
38204;86
38219;86
38234;88
38249;88
38264;89
38279;89
38294;92
38309;92
38324;94
38339;94
38354;94
38369;94
38384;94
38399;94
38414;93
38429;92
38444;92
38459;92
38474;92
38489;92
38504;92
38519;91
38534;91
38549;91
38564;91
38579;91
38594;91
38609;91
38624;91
38639;91
38654;90
38669;90
38684;89
38699;89
38714;88
38729;88
38744;88
38759;88
38774;87
38789;87
38804;87
38819;86
38834;86
38849;86
38864;86
38879;86
38894;86
38909;86
38924;87
38939;87
38954;87
38969;87
38984;87
38999;87
39014;87
39029;87
39044;87
39059;87
39074;86
39089;86
39104;86
39119;86
39134;85
39149;85
39164;85
39179;86
39194;86
39209;86
39224;86
39239;87
39254;87
39269;87
39284;87
39299;87
39314;88
39329;88
39344;89
39359;89
39374;89
39389;89
39404;89
39419;89
39434;89
39449;89
39464;89
39479;89
39494;89
39509;90
39524;90
39539;90
39554;90
39569;91
39584;91
39599;90
39614;90
39629;90
39644;90
39659;90
39674;90
39689;90
39704;90
39719;90
39734;91
39749;91
39764;91
39779;91
39794;91
39809;91
39824;91
39839;91
39854;91
39869;90
39884;90
39899;90
39914;90
39929;89
39944;89
39959;88
39974;88
39989;88
40004;87
40019;87
40034;87
40049;87
40064;87
40079;87
40094;87
40109;87
40124;87
40139;87
40154;88
40169;88
40184;89
40199;89
40214;89
40229;90
40244;90
40259;90
40274;90
40289;90
40304;90
40319;91
40334;91
40349;91
40364;91
40379;91
40394;90
40409;90
40424;90
40439;90
40454;90
40469;90
40484;90
40499;90
40514;90
